"knot_id" "number_of_crossings" "is_alternating" "signature" "s-value"
"6066" "KhPolQ_K13n_1907!" 13 0 6 -6
"6067" "KhPolQ_K13n_1908" 13 0 -2 2
"6068" "KhPolQ_K13n_1908!" 13 0 2 -2
"6069" "KhPolQ_K13n_1909" 13 0 -6 6
"6070" "KhPolQ_K13n_1909!" 13 0 6 -6
"6071" "KhPolQ_K13n_1910" 13 0 0 0
"6072" "KhPolQ_K13n_1910!" 13 0 0 0
"6073" "KhPolQ_K13n_1911" 13 0 2 -2
"6074" "KhPolQ_K13n_1911!" 13 0 -2 2
"6075" "KhPolQ_K13n_1912" 13 0 2 -4
"6076" "KhPolQ_K13n_1912!" 13 0 -2 4
"6077" "KhPolQ_K13n_1913" 13 0 0 0
"6078" "KhPolQ_K13n_1913!" 13 0 0 0
"6079" "KhPolQ_K13n_1914" 13 0 2 -2
"6080" "KhPolQ_K13n_1914!" 13 0 -2 2
"6081" "KhPolQ_K13n_1915" 13 0 0 -2
"6082" "KhPolQ_K13n_1915!" 13 0 0 2
"6083" "KhPolQ_K13n_1916" 13 0 -4 4
"6084" "KhPolQ_K13n_1916!" 13 0 4 -4
"6085" "KhPolQ_K13n_1917" 13 0 -2 2
"6086" "KhPolQ_K13n_1917!" 13 0 2 -2
"6087" "KhPolQ_K13n_1918" 13 0 0 0
"6088" "KhPolQ_K13n_1918!" 13 0 0 0
"6089" "KhPolQ_K13n_1919" 13 0 0 0
"6090" "KhPolQ_K13n_1919!" 13 0 0 0
"6091" "KhPolQ_K13n_1920" 13 0 -4 4
"6092" "KhPolQ_K13n_1920!" 13 0 4 -4
"6093" "KhPolQ_K13n_1921" 13 0 -6 6
"6094" "KhPolQ_K13n_1921!" 13 0 6 -6
"6095" "KhPolQ_K13n_1922" 13 0 0 0
"6096" "KhPolQ_K13n_1922!" 13 0 0 0
"6097" "KhPolQ_K13n_1923" 13 0 2 0
"6098" "KhPolQ_K13n_1923!" 13 0 -2 0
"6099" "KhPolQ_K13n_1924" 13 0 0 0
"6100" "KhPolQ_K13n_1924!" 13 0 0 0
"6101" "KhPolQ_K13n_1925" 13 0 0 0
"6102" "KhPolQ_K13n_1925!" 13 0 0 0
"6103" "KhPolQ_K13n_1926" 13 0 -2 4
"6104" "KhPolQ_K13n_1926!" 13 0 2 -4
"6105" "KhPolQ_K13n_1927" 13 0 -4 6
"6106" "KhPolQ_K13n_1927!" 13 0 4 -6
"6107" "KhPolQ_K13n_1928" 13 0 -6 8
"6108" "KhPolQ_K13n_1928!" 13 0 6 -8
"6109" "KhPolQ_K13n_1929" 13 0 -6 6
"6110" "KhPolQ_K13n_1929!" 13 0 6 -6
"6111" "KhPolQ_K13n_1930" 13 0 -2 2
"6112" "KhPolQ_K13n_1930!" 13 0 2 -2
"6113" "KhPolQ_K13n_1931" 13 0 0 0
"6114" "KhPolQ_K13n_1931!" 13 0 0 0
"6115" "KhPolQ_K13n_1932" 13 0 -2 2
"6116" "KhPolQ_K13n_1932!" 13 0 2 -2
"6117" "KhPolQ_K13n_1933" 13 0 -6 6
"6118" "KhPolQ_K13n_1933!" 13 0 6 -6
"6119" "KhPolQ_K13n_1934" 13 0 -4 4
"6120" "KhPolQ_K13n_1934!" 13 0 4 -4
"6121" "KhPolQ_K13n_1935" 13 0 2 -2
"6122" "KhPolQ_K13n_1935!" 13 0 -2 2
"6123" "KhPolQ_K13n_1936" 13 0 -4 6
"6124" "KhPolQ_K13n_1936!" 13 0 4 -6
"6125" "KhPolQ_K13n_1937" 13 0 -4 6
"6126" "KhPolQ_K13n_1937!" 13 0 4 -6
"6127" "KhPolQ_K13n_1938" 13 0 -4 4
"6128" "KhPolQ_K13n_1938!" 13 0 4 -4
"6129" "KhPolQ_K13n_1939" 13 0 0 0
"6130" "KhPolQ_K13n_1939!" 13 0 0 0
"6131" "KhPolQ_K13n_1940" 13 0 -2 2
"6132" "KhPolQ_K13n_1940!" 13 0 2 -2
"6133" "KhPolQ_K13n_1941" 13 0 -2 2
"6134" "KhPolQ_K13n_1941!" 13 0 2 -2
"6135" "KhPolQ_K13n_1942" 13 0 0 0
"6136" "KhPolQ_K13n_1942!" 13 0 0 0
"6137" "KhPolQ_K13n_1943" 13 0 -2 2
"6138" "KhPolQ_K13n_1943!" 13 0 2 -2
"6139" "KhPolQ_K13n_1944" 13 0 -2 0
"6140" "KhPolQ_K13n_1944!" 13 0 2 0
"6141" "KhPolQ_K13n_1945" 13 0 0 0
"6142" "KhPolQ_K13n_1945!" 13 0 0 0
"6143" "KhPolQ_K13n_1946" 13 0 0 0
"6144" "KhPolQ_K13n_1946!" 13 0 0 0
"6145" "KhPolQ_K13n_1947" 13 0 -2 2
"6146" "KhPolQ_K13n_1947!" 13 0 2 -2
"6147" "KhPolQ_K13n_1948" 13 0 -2 2
"6148" "KhPolQ_K13n_1948!" 13 0 2 -2
"6149" "KhPolQ_K13n_1949" 13 0 -6 6
"6150" "KhPolQ_K13n_1949!" 13 0 6 -6
"6151" "KhPolQ_K13n_1950" 13 0 -4 4
"6152" "KhPolQ_K13n_1950!" 13 0 4 -4
"6153" "KhPolQ_K13n_1951" 13 0 0 0
"6154" "KhPolQ_K13n_1951!" 13 0 0 0
"6155" "KhPolQ_K13n_1952" 13 0 -4 4
"6156" "KhPolQ_K13n_1952!" 13 0 4 -4
"6157" "KhPolQ_K13n_1953" 13 0 -2 0
"6158" "KhPolQ_K13n_1953!" 13 0 2 0
"6159" "KhPolQ_K13n_1954" 13 0 -6 8
"6160" "KhPolQ_K13n_1954!" 13 0 6 -8
"6161" "KhPolQ_K13n_1955" 13 0 -2 2
"6162" "KhPolQ_K13n_1955!" 13 0 2 -2
"6163" "KhPolQ_K13n_1956" 13 0 -2 2
"6164" "KhPolQ_K13n_1956!" 13 0 2 -2
"6165" "KhPolQ_K13n_1957" 13 0 0 0
"6166" "KhPolQ_K13n_1957!" 13 0 0 0
"6167" "KhPolQ_K13n_1958" 13 0 2 0
"6168" "KhPolQ_K13n_1958!" 13 0 -2 0
"6169" "KhPolQ_K13n_1959" 13 0 4 -4
"6170" "KhPolQ_K13n_1959!" 13 0 -4 4
"6171" "KhPolQ_K13n_1960" 13 0 -2 2
"6172" "KhPolQ_K13n_1960!" 13 0 2 -2
"6173" "KhPolQ_K13n_1961" 13 0 -6 6
"6174" "KhPolQ_K13n_1961!" 13 0 6 -6
"6175" "KhPolQ_K13n_1962" 13 0 2 -2
"6176" "KhPolQ_K13n_1962!" 13 0 -2 2
"6177" "KhPolQ_K13n_1963" 13 0 -6 6
"6178" "KhPolQ_K13n_1963!" 13 0 6 -6
"6179" "KhPolQ_K13n_1964" 13 0 0 2
"6180" "KhPolQ_K13n_1964!" 13 0 0 -2
"6181" "KhPolQ_K13n_1965" 13 0 -2 2
"6182" "KhPolQ_K13n_1965!" 13 0 2 -2
"6183" "KhPolQ_K13n_1966" 13 0 2 -2
"6184" "KhPolQ_K13n_1966!" 13 0 -2 2
"6185" "KhPolQ_K13n_1967" 13 0 0 0
"6186" "KhPolQ_K13n_1967!" 13 0 0 0
"6187" "KhPolQ_K13n_1968" 13 0 2 -2
"6188" "KhPolQ_K13n_1968!" 13 0 -2 2
"6189" "KhPolQ_K13n_1969" 13 0 0 0
"6190" "KhPolQ_K13n_1969!" 13 0 0 0
"6191" "KhPolQ_K13n_1970" 13 0 -2 2
"6192" "KhPolQ_K13n_1970!" 13 0 2 -2
"6193" "KhPolQ_K13n_1971" 13 0 0 0
"6194" "KhPolQ_K13n_1971!" 13 0 0 0
"6195" "KhPolQ_K13n_1972" 13 0 -2 2
"6196" "KhPolQ_K13n_1972!" 13 0 2 -2
"6197" "KhPolQ_K13n_1973" 13 0 -6 8
"6198" "KhPolQ_K13n_1973!" 13 0 6 -8
"6199" "KhPolQ_K13n_1974" 13 0 -2 2
"6200" "KhPolQ_K13n_1974!" 13 0 2 -2
"6201" "KhPolQ_K13n_1975" 13 0 4 -4
"6202" "KhPolQ_K13n_1975!" 13 0 -4 4
"6203" "KhPolQ_K13n_1976" 13 0 -6 6
"6204" "KhPolQ_K13n_1976!" 13 0 6 -6
"6205" "KhPolQ_K13n_1977" 13 0 -6 6
"6206" "KhPolQ_K13n_1977!" 13 0 6 -6
"6207" "KhPolQ_K13n_1978" 13 0 -4 4
"6208" "KhPolQ_K13n_1978!" 13 0 4 -4
"6209" "KhPolQ_K13n_1979" 13 0 2 -2
"6210" "KhPolQ_K13n_1979!" 13 0 -2 2
"6211" "KhPolQ_K13n_1980" 13 0 -4 4
"6212" "KhPolQ_K13n_1980!" 13 0 4 -4
"6213" "KhPolQ_K13n_1981" 13 0 -4 4
"6214" "KhPolQ_K13n_1981!" 13 0 4 -4
"6215" "KhPolQ_K13n_1982" 13 0 0 0
"6216" "KhPolQ_K13n_1982!" 13 0 0 0
"6217" "KhPolQ_K13n_1983" 13 0 2 -2
"6218" "KhPolQ_K13n_1983!" 13 0 -2 2
"6219" "KhPolQ_K13n_1984" 13 0 0 0
"6220" "KhPolQ_K13n_1984!" 13 0 0 0
"6221" "KhPolQ_K13n_1985" 13 0 -2 2
"6222" "KhPolQ_K13n_1985!" 13 0 2 -2
"6223" "KhPolQ_K13n_1986" 13 0 4 -4
"6224" "KhPolQ_K13n_1986!" 13 0 -4 4
"6225" "KhPolQ_K13n_1987" 13 0 -6 6
"6226" "KhPolQ_K13n_1987!" 13 0 6 -6
"6227" "KhPolQ_K13n_1988" 13 0 -2 2
"6228" "KhPolQ_K13n_1988!" 13 0 2 -2
"6229" "KhPolQ_K13n_1989" 13 0 0 0
"6230" "KhPolQ_K13n_1989!" 13 0 0 0
"6231" "KhPolQ_K13n_1990" 13 0 0 0
"6232" "KhPolQ_K13n_1990!" 13 0 0 0
"6233" "KhPolQ_K13n_1991" 13 0 -2 2
"6234" "KhPolQ_K13n_1991!" 13 0 2 -2
"6235" "KhPolQ_K13n_1992" 13 0 -2 2
"6236" "KhPolQ_K13n_1992!" 13 0 2 -2
"6237" "KhPolQ_K13n_1993" 13 0 4 -4
"6238" "KhPolQ_K13n_1993!" 13 0 -4 4
"6239" "KhPolQ_K13n_1994" 13 0 0 0
"6240" "KhPolQ_K13n_1994!" 13 0 0 0
"6241" "KhPolQ_K13n_1995" 13 0 0 0
"6242" "KhPolQ_K13n_1995!" 13 0 0 0
"6243" "KhPolQ_K13n_1996" 13 0 6 -6
"6244" "KhPolQ_K13n_1996!" 13 0 -6 6
"6245" "KhPolQ_K13n_1997" 13 0 -2 2
"6246" "KhPolQ_K13n_1997!" 13 0 2 -2
"6247" "KhPolQ_K13n_1998" 13 0 6 -6
"6248" "KhPolQ_K13n_1998!" 13 0 -6 6
"6249" "KhPolQ_K13n_1999" 13 0 2 -2
"6250" "KhPolQ_K13n_1999!" 13 0 -2 2
"6251" "KhPolQ_K13n_2000" 13 0 2 -2
"6252" "KhPolQ_K13n_2000!" 13 0 -2 2
"6253" "KhPolQ_K13n_2001" 13 0 4 -4
"6254" "KhPolQ_K13n_2001!" 13 0 -4 4
"6255" "KhPolQ_K13n_2002" 13 0 4 -2
"6256" "KhPolQ_K13n_2002!" 13 0 -4 2
"6257" "KhPolQ_K13n_2003" 13 0 0 2
"6258" "KhPolQ_K13n_2003!" 13 0 0 -2
"6259" "KhPolQ_K13n_2004" 13 0 -2 2
"6260" "KhPolQ_K13n_2004!" 13 0 2 -2
"6261" "KhPolQ_K13n_2005" 13 0 2 -2
"6262" "KhPolQ_K13n_2005!" 13 0 -2 2
"6263" "KhPolQ_K13n_2006" 13 0 0 0
"6264" "KhPolQ_K13n_2006!" 13 0 0 0
"6265" "KhPolQ_K13n_2007" 13 0 4 -4
"6266" "KhPolQ_K13n_2007!" 13 0 -4 4
"6267" "KhPolQ_K13n_2008" 13 0 2 -2
"6268" "KhPolQ_K13n_2008!" 13 0 -2 2
"6269" "KhPolQ_K13n_2009" 13 0 4 -4
"6270" "KhPolQ_K13n_2009!" 13 0 -4 4
"6271" "KhPolQ_K13n_2010" 13 0 0 0
"6272" "KhPolQ_K13n_2010!" 13 0 0 0
"6273" "KhPolQ_K13n_2011" 13 0 4 -4
"6274" "KhPolQ_K13n_2011!" 13 0 -4 4
"6275" "KhPolQ_K13n_2012" 13 0 -2 2
"6276" "KhPolQ_K13n_2012!" 13 0 2 -2
"6277" "KhPolQ_K13n_2013" 13 0 2 -4
"6278" "KhPolQ_K13n_2013!" 13 0 -2 4
"6279" "KhPolQ_K13n_2014" 13 0 2 0
"6280" "KhPolQ_K13n_2014!" 13 0 -2 0
"6281" "KhPolQ_K13n_2015" 13 0 0 -2
"6282" "KhPolQ_K13n_2015!" 13 0 0 2
"6283" "KhPolQ_K13n_2016" 13 0 -8 8
"6284" "KhPolQ_K13n_2016!" 13 0 8 -8
"6285" "KhPolQ_K13n_2017" 13 0 -6 6
"6286" "KhPolQ_K13n_2017!" 13 0 6 -6
"6287" "KhPolQ_K13n_2018" 13 0 -4 4
"6288" "KhPolQ_K13n_2018!" 13 0 4 -4
"6289" "KhPolQ_K13n_2019" 13 0 -6 8
"6290" "KhPolQ_K13n_2019!" 13 0 6 -8
"6291" "KhPolQ_K13n_2020" 13 0 -2 2
"6292" "KhPolQ_K13n_2020!" 13 0 2 -2
"6293" "KhPolQ_K13n_2021" 13 0 -2 2
"6294" "KhPolQ_K13n_2021!" 13 0 2 -2
"6295" "KhPolQ_K13n_2022" 13 0 -2 2
"6296" "KhPolQ_K13n_2022!" 13 0 2 -2
"6297" "KhPolQ_K13n_2023" 13 0 -6 6
"6298" "KhPolQ_K13n_2023!" 13 0 6 -6
"6299" "KhPolQ_K13n_2024" 13 0 2 -2
"6300" "KhPolQ_K13n_2024!" 13 0 -2 2
"6301" "KhPolQ_K13n_2025" 13 0 0 0
"6302" "KhPolQ_K13n_2025!" 13 0 0 0
"6303" "KhPolQ_K13n_2026" 13 0 -4 4
"6304" "KhPolQ_K13n_2026!" 13 0 4 -4
"6305" "KhPolQ_K13n_2027" 13 0 2 -2
"6306" "KhPolQ_K13n_2027!" 13 0 -2 2
"6307" "KhPolQ_K13n_2028" 13 0 0 0
"6308" "KhPolQ_K13n_2028!" 13 0 0 0
"6309" "KhPolQ_K13n_2029" 13 0 -2 2
"6310" "KhPolQ_K13n_2029!" 13 0 2 -2
"6311" "KhPolQ_K13n_2030" 13 0 -4 4
"6312" "KhPolQ_K13n_2030!" 13 0 4 -4
"6313" "KhPolQ_K13n_2031" 13 0 -8 8
"6314" "KhPolQ_K13n_2031!" 13 0 8 -8
"6315" "KhPolQ_K13n_2032" 13 0 -2 0
"6316" "KhPolQ_K13n_2032!" 13 0 2 0
"6317" "KhPolQ_K13n_2033" 13 0 -2 2
"6318" "KhPolQ_K13n_2033!" 13 0 2 -2
"6319" "KhPolQ_K13n_2034" 13 0 2 -2
"6320" "KhPolQ_K13n_2034!" 13 0 -2 2
"6321" "KhPolQ_K13n_2035" 13 0 0 0
"6322" "KhPolQ_K13n_2035!" 13 0 0 0
"6323" "KhPolQ_K13n_2036" 13 0 0 0
"6324" "KhPolQ_K13n_2036!" 13 0 0 0
"6325" "KhPolQ_K13n_2037" 13 0 -2 2
"6326" "KhPolQ_K13n_2037!" 13 0 2 -2
"6327" "KhPolQ_K13n_2038" 13 0 -6 6
"6328" "KhPolQ_K13n_2038!" 13 0 6 -6
"6329" "KhPolQ_K13n_2039" 13 0 -2 2
"6330" "KhPolQ_K13n_2039!" 13 0 2 -2
"6331" "KhPolQ_K13n_2040" 13 0 -4 4
"6332" "KhPolQ_K13n_2040!" 13 0 4 -4
"6333" "KhPolQ_K13n_2041" 13 0 -2 2
"6334" "KhPolQ_K13n_2041!" 13 0 2 -2
"6335" "KhPolQ_K13n_2042" 13 0 2 -2
"6336" "KhPolQ_K13n_2042!" 13 0 -2 2
"6337" "KhPolQ_K13n_2043" 13 0 0 0
"6338" "KhPolQ_K13n_2043!" 13 0 0 0
"6339" "KhPolQ_K13n_2044" 13 0 0 0
"6340" "KhPolQ_K13n_2044!" 13 0 0 0
"6341" "KhPolQ_K13n_2045" 13 0 -2 2
"6342" "KhPolQ_K13n_2045!" 13 0 2 -2
"6343" "KhPolQ_K13n_2046" 13 0 -4 4
"6344" "KhPolQ_K13n_2046!" 13 0 4 -4
"6345" "KhPolQ_K13n_2047" 13 0 2 -2
"6346" "KhPolQ_K13n_2047!" 13 0 -2 2
"6347" "KhPolQ_K13n_2048" 13 0 -6 6
"6348" "KhPolQ_K13n_2048!" 13 0 6 -6
"6349" "KhPolQ_K13n_2049" 13 0 -4 4
"6350" "KhPolQ_K13n_2049!" 13 0 4 -4
"6351" "KhPolQ_K13n_2050" 13 0 0 0
"6352" "KhPolQ_K13n_2050!" 13 0 0 0
"6353" "KhPolQ_K13n_2051" 13 0 0 0
"6354" "KhPolQ_K13n_2051!" 13 0 0 0
"6355" "KhPolQ_K13n_2052" 13 0 0 0
"6356" "KhPolQ_K13n_2052!" 13 0 0 0
"6357" "KhPolQ_K13n_2053" 13 0 -2 2
"6358" "KhPolQ_K13n_2053!" 13 0 2 -2
"6359" "KhPolQ_K13n_2054" 13 0 -4 4
"6360" "KhPolQ_K13n_2054!" 13 0 4 -4
"6361" "KhPolQ_K13n_2055" 13 0 0 0
"6362" "KhPolQ_K13n_2055!" 13 0 0 0
"6363" "KhPolQ_K13n_2056" 13 0 0 0
"6364" "KhPolQ_K13n_2056!" 13 0 0 0
"6365" "KhPolQ_K13n_2057" 13 0 2 -2
"6366" "KhPolQ_K13n_2057!" 13 0 -2 2
"6367" "KhPolQ_K13n_2058" 13 0 2 -2
"6368" "KhPolQ_K13n_2058!" 13 0 -2 2
"6369" "KhPolQ_K13n_2059" 13 0 -4 4
"6370" "KhPolQ_K13n_2059!" 13 0 4 -4
"6371" "KhPolQ_K13n_2060" 13 0 -2 2
"6372" "KhPolQ_K13n_2060!" 13 0 2 -2
"6373" "KhPolQ_K13n_2061" 13 0 4 -4
"6374" "KhPolQ_K13n_2061!" 13 0 -4 4
"6375" "KhPolQ_K13n_2062" 13 0 -6 6
"6376" "KhPolQ_K13n_2062!" 13 0 6 -6
"6377" "KhPolQ_K13n_2063" 13 0 0 0
"6378" "KhPolQ_K13n_2063!" 13 0 0 0
"6379" "KhPolQ_K13n_2064" 13 0 2 -2
"6380" "KhPolQ_K13n_2064!" 13 0 -2 2
"6381" "KhPolQ_K13n_2065" 13 0 -4 4
"6382" "KhPolQ_K13n_2065!" 13 0 4 -4
"6383" "KhPolQ_K13n_2066" 13 0 2 -2
"6384" "KhPolQ_K13n_2066!" 13 0 -2 2
"6385" "KhPolQ_K13n_2067" 13 0 2 0
"6386" "KhPolQ_K13n_2067!" 13 0 -2 0
"6387" "KhPolQ_K13n_2068" 13 0 -2 2
"6388" "KhPolQ_K13n_2068!" 13 0 2 -2
"6389" "KhPolQ_K13n_2069" 13 0 0 0
"6390" "KhPolQ_K13n_2069!" 13 0 0 0
"6391" "KhPolQ_K13n_2070" 13 0 0 0
"6392" "KhPolQ_K13n_2070!" 13 0 0 0
"6393" "KhPolQ_K13n_2071" 13 0 0 0
"6394" "KhPolQ_K13n_2071!" 13 0 0 0
"6395" "KhPolQ_K13n_2072" 13 0 -2 2
"6396" "KhPolQ_K13n_2072!" 13 0 2 -2
"6397" "KhPolQ_K13n_2073" 13 0 2 0
"6398" "KhPolQ_K13n_2073!" 13 0 -2 0
"6399" "KhPolQ_K13n_2074" 13 0 4 -4
"6400" "KhPolQ_K13n_2074!" 13 0 -4 4
"6401" "KhPolQ_K13n_2075" 13 0 -2 4
"6402" "KhPolQ_K13n_2075!" 13 0 2 -4
"6403" "KhPolQ_K13n_2076" 13 0 -2 2
"6404" "KhPolQ_K13n_2076!" 13 0 2 -2
"6405" "KhPolQ_K13n_2077" 13 0 4 -4
"6406" "KhPolQ_K13n_2077!" 13 0 -4 4
"6407" "KhPolQ_K13n_2078" 13 0 -2 0
"6408" "KhPolQ_K13n_2078!" 13 0 2 0
"6409" "KhPolQ_K13n_2079" 13 0 2 -2
"6410" "KhPolQ_K13n_2079!" 13 0 -2 2
"6411" "KhPolQ_K13n_2080" 13 0 2 -2
"6412" "KhPolQ_K13n_2080!" 13 0 -2 2
"6413" "KhPolQ_K13n_2081" 13 0 0 0
"6414" "KhPolQ_K13n_2081!" 13 0 0 0
"6415" "KhPolQ_K13n_2082" 13 0 0 0
"6416" "KhPolQ_K13n_2082!" 13 0 0 0
"6417" "KhPolQ_K13n_2083" 13 0 2 -2
"6418" "KhPolQ_K13n_2083!" 13 0 -2 2
"6419" "KhPolQ_K13n_2084" 13 0 0 0
"6420" "KhPolQ_K13n_2084!" 13 0 0 0
"6421" "KhPolQ_K13n_2085" 13 0 0 0
"6422" "KhPolQ_K13n_2085!" 13 0 0 0
"6423" "KhPolQ_K13n_2086" 13 0 0 0
"6424" "KhPolQ_K13n_2086!" 13 0 0 0
"6425" "KhPolQ_K13n_2087" 13 0 2 -2
"6426" "KhPolQ_K13n_2087!" 13 0 -2 2
"6427" "KhPolQ_K13n_2088" 13 0 -2 2
"6428" "KhPolQ_K13n_2088!" 13 0 2 -2
"6429" "KhPolQ_K13n_2089" 13 0 4 -4
"6430" "KhPolQ_K13n_2089!" 13 0 -4 4
"6431" "KhPolQ_K13n_2090" 13 0 -2 2
"6432" "KhPolQ_K13n_2090!" 13 0 2 -2
"6433" "KhPolQ_K13n_2091" 13 0 -2 2
"6434" "KhPolQ_K13n_2091!" 13 0 2 -2
"6435" "KhPolQ_K13n_2092" 13 0 4 -4
"6436" "KhPolQ_K13n_2092!" 13 0 -4 4
"6437" "KhPolQ_K13n_2093" 13 0 -2 0
"6438" "KhPolQ_K13n_2093!" 13 0 2 0
"6439" "KhPolQ_K13n_2094" 13 0 2 -2
"6440" "KhPolQ_K13n_2094!" 13 0 -2 2
"6441" "KhPolQ_K13n_2095" 13 0 2 -4
"6442" "KhPolQ_K13n_2095!" 13 0 -2 4
"6443" "KhPolQ_K13n_2096" 13 0 0 0
"6444" "KhPolQ_K13n_2096!" 13 0 0 0
"6445" "KhPolQ_K13n_2097" 13 0 0 0
"6446" "KhPolQ_K13n_2097!" 13 0 0 0
"6447" "KhPolQ_K13n_2098" 13 0 0 0
"6448" "KhPolQ_K13n_2098!" 13 0 0 0
"6449" "KhPolQ_K13n_2099" 13 0 4 -4
"6450" "KhPolQ_K13n_2099!" 13 0 -4 4
"6451" "KhPolQ_K13n_2100" 13 0 -2 2
"6452" "KhPolQ_K13n_2100!" 13 0 2 -2
"6453" "KhPolQ_K13n_2101" 13 0 -4 4
"6454" "KhPolQ_K13n_2101!" 13 0 4 -4
"6455" "KhPolQ_K13n_2102" 13 0 -6 6
"6456" "KhPolQ_K13n_2102!" 13 0 6 -6
"6457" "KhPolQ_K13n_2103" 13 0 2 -2
"6458" "KhPolQ_K13n_2103!" 13 0 -2 2
"6459" "KhPolQ_K13n_2104" 13 0 -4 2
"6460" "KhPolQ_K13n_2104!" 13 0 4 -2
"6461" "KhPolQ_K13n_2105" 13 0 -2 2
"6462" "KhPolQ_K13n_2105!" 13 0 2 -2
"6463" "KhPolQ_K13n_2106" 13 0 -4 4
"6464" "KhPolQ_K13n_2106!" 13 0 4 -4
"6465" "KhPolQ_K13n_2107" 13 0 0 0
"6466" "KhPolQ_K13n_2107!" 13 0 0 0
"6467" "KhPolQ_K13n_2108" 13 0 -2 2
"6468" "KhPolQ_K13n_2108!" 13 0 2 -2
"6469" "KhPolQ_K13n_2109" 13 0 -4 4
"6470" "KhPolQ_K13n_2109!" 13 0 4 -4
"6471" "KhPolQ_K13n_2110" 13 0 4 -6
"6472" "KhPolQ_K13n_2110!" 13 0 -4 6
"6473" "KhPolQ_K13n_2111" 13 0 -4 4
"6474" "KhPolQ_K13n_2111!" 13 0 4 -4
"6475" "KhPolQ_K13n_2112" 13 0 2 -2
"6476" "KhPolQ_K13n_2112!" 13 0 -2 2
"6477" "KhPolQ_K13n_2113" 13 0 -4 6
"6478" "KhPolQ_K13n_2113!" 13 0 4 -6
"6479" "KhPolQ_K13n_2114" 13 0 -4 6
"6480" "KhPolQ_K13n_2114!" 13 0 4 -6
"6481" "KhPolQ_K13n_2115" 13 0 -2 2
"6482" "KhPolQ_K13n_2115!" 13 0 2 -2
"6483" "KhPolQ_K13n_2116" 13 0 -2 2
"6484" "KhPolQ_K13n_2116!" 13 0 2 -2
"6485" "KhPolQ_K13n_2117" 13 0 0 2
"6486" "KhPolQ_K13n_2117!" 13 0 0 -2
"6487" "KhPolQ_K13n_2118" 13 0 0 0
"6488" "KhPolQ_K13n_2118!" 13 0 0 0
"6489" "KhPolQ_K13n_2119" 13 0 0 0
"6490" "KhPolQ_K13n_2119!" 13 0 0 0
"6491" "KhPolQ_K13n_2120" 13 0 -4 4
"6492" "KhPolQ_K13n_2120!" 13 0 4 -4
"6493" "KhPolQ_K13n_2121" 13 0 -4 4
"6494" "KhPolQ_K13n_2121!" 13 0 4 -4
"6495" "KhPolQ_K13n_2122" 13 0 -2 2
"6496" "KhPolQ_K13n_2122!" 13 0 2 -2
"6497" "KhPolQ_K13n_2123" 13 0 -4 4
"6498" "KhPolQ_K13n_2123!" 13 0 4 -4
"6499" "KhPolQ_K13n_2124" 13 0 -2 2
"6500" "KhPolQ_K13n_2124!" 13 0 2 -2
"6501" "KhPolQ_K13n_2125" 13 0 4 -4
"6502" "KhPolQ_K13n_2125!" 13 0 -4 4
"6503" "KhPolQ_K13n_2126" 13 0 2 -4
"6504" "KhPolQ_K13n_2126!" 13 0 -2 4
"6505" "KhPolQ_K13n_2127" 13 0 -2 2
"6506" "KhPolQ_K13n_2127!" 13 0 2 -2
"6507" "KhPolQ_K13n_2128" 13 0 -4 4
"6508" "KhPolQ_K13n_2128!" 13 0 4 -4
"6509" "KhPolQ_K13n_2129" 13 0 -2 2
"6510" "KhPolQ_K13n_2129!" 13 0 2 -2
"6511" "KhPolQ_K13n_2130" 13 0 -4 6
"6512" "KhPolQ_K13n_2130!" 13 0 4 -6
"6513" "KhPolQ_K13n_2131" 13 0 -4 4
"6514" "KhPolQ_K13n_2131!" 13 0 4 -4
"6515" "KhPolQ_K13n_2132" 13 0 -6 6
"6516" "KhPolQ_K13n_2132!" 13 0 6 -6
"6517" "KhPolQ_K13n_2133" 13 0 -4 4
"6518" "KhPolQ_K13n_2133!" 13 0 4 -4
"6519" "KhPolQ_K13n_2134" 13 0 0 2
"6520" "KhPolQ_K13n_2134!" 13 0 0 -2
"6521" "KhPolQ_K13n_2135" 13 0 -2 2
"6522" "KhPolQ_K13n_2135!" 13 0 2 -2
"6523" "KhPolQ_K13n_2136" 13 0 -4 4
"6524" "KhPolQ_K13n_2136!" 13 0 4 -4
"6525" "KhPolQ_K13n_2137" 13 0 0 -2
"6526" "KhPolQ_K13n_2137!" 13 0 0 2
"6527" "KhPolQ_K13n_2138" 13 0 0 0
"6528" "KhPolQ_K13n_2138!" 13 0 0 0
"6529" "KhPolQ_K13n_2139" 13 0 0 0
"6530" "KhPolQ_K13n_2139!" 13 0 0 0
"6531" "KhPolQ_K13n_2140" 13 0 0 0
"6532" "KhPolQ_K13n_2140!" 13 0 0 0
"6533" "KhPolQ_K13n_2141" 13 0 -4 4
"6534" "KhPolQ_K13n_2141!" 13 0 4 -4
"6535" "KhPolQ_K13n_2142" 13 0 -4 4
"6536" "KhPolQ_K13n_2142!" 13 0 4 -4
"6537" "KhPolQ_K13n_2143" 13 0 0 0
"6538" "KhPolQ_K13n_2143!" 13 0 0 0
"6539" "KhPolQ_K13n_2144" 13 0 -6 6
"6540" "KhPolQ_K13n_2144!" 13 0 6 -6
"6541" "KhPolQ_K13n_2145" 13 0 -2 2
"6542" "KhPolQ_K13n_2145!" 13 0 2 -2
