"knot_id" "number_of_crossings" "is_alternating" "signature" "s-value" "norm"
"393" "KhPolQ_K11n_144" 11 0 -4 4 23.5159520326097
"394" "KhPolQ_K11n_144!" 11 0 4 -4 23.5159520326097
"395" "KhPolQ_K11n_145" 11 0 0 0 4.79583152331272
"396" "KhPolQ_K11n_145!" 11 0 0 0 4.79583152331272
"397" "KhPolQ_K11n_146" 11 0 -2 2 22.8254244210267
"398" "KhPolQ_K11n_146!" 11 0 2 -2 22.8254244210267
"399" "KhPolQ_K11n_147" 11 0 -4 4 13.3790881602597
"400" "KhPolQ_K11n_147!" 11 0 4 -4 13.3790881602597
"401" "KhPolQ_K11n_148" 11 0 -2 2 27.0739727413618
"402" "KhPolQ_K11n_148!" 11 0 2 -2 27.0739727413618
"403" "KhPolQ_K11n_149" 11 0 -4 4 11.5325625946708
"404" "KhPolQ_K11n_149!" 11 0 4 -4 11.5325625946708
"405" "KhPolQ_K11n_150" 11 0 -2 2 27.1477439209965
"406" "KhPolQ_K11n_150!" 11 0 2 -2 27.1477439209965
"407" "KhPolQ_K11n_151" 11 0 -2 2 10.2469507659596
"408" "KhPolQ_K11n_151!" 11 0 2 -2 10.2469507659596
"409" "KhPolQ_K11n_152" 11 0 -2 2 10.2469507659596
"410" "KhPolQ_K11n_152!" 11 0 2 -2 10.2469507659596
"411" "KhPolQ_K11n_153" 11 0 0 0 20.4205778566621
"412" "KhPolQ_K11n_153!" 11 0 0 0 20.4205778566621
"413" "KhPolQ_K11n_154" 11 0 -2 2 28.6530975637888
"414" "KhPolQ_K11n_154!" 11 0 2 -2 28.6530975637888
"415" "KhPolQ_K11n_155" 11 0 -2 2 17.9722007556114
"416" "KhPolQ_K11n_155!" 11 0 2 -2 17.9722007556114
"417" "KhPolQ_K11n_156" 11 0 0 0 27.7308492477241
"418" "KhPolQ_K11n_156!" 11 0 0 0 27.7308492477241
"419" "KhPolQ_K11n_157" 11 0 0 0 23.5584379787795
"420" "KhPolQ_K11n_157!" 11 0 0 0 23.5584379787795
"421" "KhPolQ_K11n_158" 11 0 -4 4 16.0312195418814
"422" "KhPolQ_K11n_158!" 11 0 4 -4 16.0312195418814
"423" "KhPolQ_K11n_159" 11 0 2 -2 25.7875939164553
"424" "KhPolQ_K11n_159!" 11 0 -2 2 25.7875939164553
"425" "KhPolQ_K11n_160" 11 0 -2 2 24.1867732448956
"426" "KhPolQ_K11n_160!" 11 0 2 -2 24.1867732448956
"427" "KhPolQ_K11n_161" 11 0 -2 2 22.6936114358204
"428" "KhPolQ_K11n_161!" 11 0 2 -2 22.6936114358204
"429" "KhPolQ_K11n_162" 11 0 -2 2 19.4679223339318
"430" "KhPolQ_K11n_162!" 11 0 2 -2 19.4679223339318
"431" "KhPolQ_K11n_163" 11 0 -2 2 33.0605505096331
"432" "KhPolQ_K11n_163!" 11 0 2 -2 33.0605505096331
"433" "KhPolQ_K11n_164" 11 0 -4 4 16.583123951777
"434" "KhPolQ_K11n_164!" 11 0 4 -4 16.583123951777
"435" "KhPolQ_K11n_165" 11 0 0 0 30.9030742807249
"436" "KhPolQ_K11n_165!" 11 0 0 0 30.9030742807249
"437" "KhPolQ_K11n_166" 11 0 -2 2 21.3775583264319
"438" "KhPolQ_K11n_166!" 11 0 2 -2 21.3775583264319
"439" "KhPolQ_K11n_167" 11 0 -2 2 23.0434372436058
"440" "KhPolQ_K11n_167!" 11 0 2 -2 23.0434372436058
"441" "KhPolQ_K11n_168" 11 0 -2 2 27.0739727413618
"442" "KhPolQ_K11n_168!" 11 0 2 -2 27.0739727413618
"443" "KhPolQ_K11n_169" 11 0 -6 6 12.4498995979887
"444" "KhPolQ_K11n_169!" 11 0 6 -6 12.4498995979887
"445" "KhPolQ_K11n_170" 11 0 2 -2 22.7376340018041
"446" "KhPolQ_K11n_170!" 11 0 -2 2 22.7376340018041
"447" "KhPolQ_K11n_171" 11 0 -4 4 23.473389188611
"448" "KhPolQ_K11n_171!" 11 0 4 -4 23.473389188611
"449" "KhPolQ_K11n_172" 11 0 0 0 17.5214154679352
"450" "KhPolQ_K11n_172!" 11 0 0 0 17.5214154679352
"451" "KhPolQ_K11n_173" 11 0 -4 4 16.3401346383682
"452" "KhPolQ_K11n_173!" 11 0 4 -4 16.3401346383682
"453" "KhPolQ_K11n_174" 11 0 -4 4 35.1994318135961
"454" "KhPolQ_K11n_174!" 11 0 4 -4 35.1994318135961
"455" "KhPolQ_K11n_175" 11 0 -4 4 23.3452350598575
"456" "KhPolQ_K11n_175!" 11 0 4 -4 23.3452350598575
"457" "KhPolQ_K11n_176" 11 0 2 -2 22.8691932520585
"458" "KhPolQ_K11n_176!" 11 0 -2 2 22.8691932520585
"459" "KhPolQ_K11n_177" 11 0 -2 2 30.0499584026334
"460" "KhPolQ_K11n_177!" 11 0 2 -2 30.0499584026334
"461" "KhPolQ_K11n_178" 11 0 -2 2 34.4528663539044
"462" "KhPolQ_K11n_178!" 11 0 2 -2 34.4528663539044
"463" "KhPolQ_K11n_179" 11 0 0 0 27.8747197295327
"464" "KhPolQ_K11n_179!" 11 0 0 0 27.8747197295327
"465" "KhPolQ_K11n_180" 11 0 -6 6 19.7737199332852
"466" "KhPolQ_K11n_180!" 11 0 6 -6 19.7737199332852
"467" "KhPolQ_K11n_181" 11 0 -4 4 16.0312195418814
"468" "KhPolQ_K11n_181!" 11 0 4 -4 16.0312195418814
"469" "KhPolQ_K11n_182" 11 0 0 0 33.689761055846
"470" "KhPolQ_K11n_182!" 11 0 0 0 33.689761055846
"471" "KhPolQ_K11n_183" 11 0 -4 6 8.42614977317636
"472" "KhPolQ_K11n_183!" 11 0 4 -6 8.42614977317636
"473" "KhPolQ_K11n_184" 11 0 -2 2 31.543620591175
"474" "KhPolQ_K11n_184!" 11 0 2 -2 31.543620591175
"475" "KhPolQ_K11n_185" 11 0 -4 4 38.1182371050918
"476" "KhPolQ_K11n_185!" 11 0 4 -4 38.1182371050918
"477" "KhPolQ_K12n_1" 12 0 0 0 20.2731349327133
"478" "KhPolQ_K12n_1!" 12 0 0 0 20.2731349327133
"479" "KhPolQ_K12n_2" 12 0 -2 2 29.2745623366089
"480" "KhPolQ_K12n_2!" 12 0 2 -2 29.2745623366089
"481" "KhPolQ_K12n_3" 12 0 0 0 25.6709953059869
"482" "KhPolQ_K12n_3!" 12 0 0 0 25.6709953059869
"483" "KhPolQ_K12n_4" 12 0 0 0 28.6181760425084
"484" "KhPolQ_K12n_4!" 12 0 0 0 28.6181760425084
"485" "KhPolQ_K12n_5" 12 0 2 -2 30.6757233003559
"486" "KhPolQ_K12n_5!" 12 0 -2 2 30.6757233003559
"487" "KhPolQ_K12n_6" 12 0 -4 4 15.7797338380595
"488" "KhPolQ_K12n_6!" 12 0 4 -4 15.7797338380595
"489" "KhPolQ_K12n_7" 12 0 2 0 13.8202749610853
"490" "KhPolQ_K12n_7!" 12 0 -2 0 13.8202749610853
"491" "KhPolQ_K12n_8" 12 0 -4 4 21.2367605815953
"492" "KhPolQ_K12n_8!" 12 0 4 -4 21.2367605815953
"493" "KhPolQ_K12n_9" 12 0 2 -2 25.1992063367083
"494" "KhPolQ_K12n_9!" 12 0 -2 2 25.1992063367083
"495" "KhPolQ_K12n_10" 12 0 2 0 13.8202749610853
"496" "KhPolQ_K12n_10!" 12 0 -2 0 13.8202749610853
"497" "KhPolQ_K12n_11" 12 0 0 0 21.4709105535839
"498" "KhPolQ_K12n_11!" 12 0 0 0 21.4709105535839
"499" "KhPolQ_K12n_12" 12 0 -2 2 27.6947648482525
"500" "KhPolQ_K12n_12!" 12 0 2 -2 27.6947648482525
"501" "KhPolQ_K12n_13" 12 0 0 0 9.64365076099295
"502" "KhPolQ_K12n_13!" 12 0 0 0 9.64365076099295
"503" "KhPolQ_K12n_14" 12 0 0 0 31.6069612585582
"504" "KhPolQ_K12n_14!" 12 0 0 0 31.6069612585582
"505" "KhPolQ_K12n_15" 12 0 2 -2 39.255572852781
"506" "KhPolQ_K12n_15!" 12 0 -2 2 39.255572852781
"507" "KhPolQ_K12n_16" 12 0 -4 4 10.1488915650922
"508" "KhPolQ_K12n_16!" 12 0 4 -4 10.1488915650922
"509" "KhPolQ_K12n_17" 12 0 2 -2 32.4191301548947
"510" "KhPolQ_K12n_17!" 12 0 -2 2 32.4191301548947
"511" "KhPolQ_K12n_18" 12 0 0 0 38.6393581727233
"512" "KhPolQ_K12n_18!" 12 0 0 0 38.6393581727233
"513" "KhPolQ_K12n_19" 12 0 0 0 7.41619848709566
"514" "KhPolQ_K12n_19!" 12 0 0 0 7.41619848709566
"515" "KhPolQ_K12n_20" 12 0 2 0 16.7630546142402
"516" "KhPolQ_K12n_20!" 12 0 -2 0 16.7630546142402
"517" "KhPolQ_K12n_21" 12 0 -2 2 42.2492603485552
"518" "KhPolQ_K12n_21!" 12 0 2 -2 42.2492603485552
"519" "KhPolQ_K12n_22" 12 0 0 0 49.9099188538711
"520" "KhPolQ_K12n_22!" 12 0 0 0 49.9099188538711
"521" "KhPolQ_K12n_23" 12 0 0 0 9.32737905308882
"522" "KhPolQ_K12n_23!" 12 0 0 0 9.32737905308882
"523" "KhPolQ_K12n_24" 12 0 0 0 17.6351920885484
"524" "KhPolQ_K12n_24!" 12 0 0 0 17.6351920885484
"525" "KhPolQ_K12n_25" 12 0 2 0 4.35889894354067
"526" "KhPolQ_K12n_25!" 12 0 -2 0 4.35889894354067
"527" "KhPolQ_K12n_26" 12 0 0 0 34.3656805548792
"528" "KhPolQ_K12n_26!" 12 0 0 0 34.3656805548792
"529" "KhPolQ_K12n_27" 12 0 -2 2 43.4396132579469
"530" "KhPolQ_K12n_27!" 12 0 2 -2 43.4396132579469
"531" "KhPolQ_K12n_28" 12 0 0 0 14.456832294801
"532" "KhPolQ_K12n_28!" 12 0 0 0 14.456832294801
"533" "KhPolQ_K12n_29" 12 0 -2 2 42.2492603485552
"534" "KhPolQ_K12n_29!" 12 0 2 -2 42.2492603485552
"535" "KhPolQ_K12n_30" 12 0 0 0 49.9099188538711
"536" "KhPolQ_K12n_30!" 12 0 0 0 49.9099188538711
"537" "KhPolQ_K12n_31" 12 0 0 0 9.32737905308882
"538" "KhPolQ_K12n_31!" 12 0 0 0 9.32737905308882
"539" "KhPolQ_K12n_32" 12 0 0 0 34.3656805548792
"540" "KhPolQ_K12n_32!" 12 0 0 0 34.3656805548792
"541" "KhPolQ_K12n_33" 12 0 -2 2 43.4396132579469
"542" "KhPolQ_K12n_33!" 12 0 2 -2 43.4396132579469
"543" "KhPolQ_K12n_34" 12 0 0 0 14.456832294801
"544" "KhPolQ_K12n_34!" 12 0 0 0 14.456832294801
"545" "KhPolQ_K12n_35" 12 0 0 0 24.2693221990232
"546" "KhPolQ_K12n_35!" 12 0 0 0 24.2693221990232
"547" "KhPolQ_K12n_36" 12 0 2 -2 31.9217793990247
"548" "KhPolQ_K12n_36!" 12 0 -2 2 31.9217793990247
"549" "KhPolQ_K12n_37" 12 0 -4 4 13.8924439894498
"550" "KhPolQ_K12n_37!" 12 0 4 -4 13.8924439894498
"551" "KhPolQ_K12n_38" 12 0 2 -2 23.388031127053
"552" "KhPolQ_K12n_38!" 12 0 -2 2 23.388031127053
"553" "KhPolQ_K12n_39" 12 0 0 0 32.4807635378234
"554" "KhPolQ_K12n_39!" 12 0 0 0 32.4807635378234
"555" "KhPolQ_K12n_40" 12 0 -2 2 21.8860686282393
"556" "KhPolQ_K12n_40!" 12 0 2 -2 21.8860686282393
"557" "KhPolQ_K12n_41" 12 0 2 0 6.85565460040104
"558" "KhPolQ_K12n_41!" 12 0 -2 0 6.85565460040104
"559" "KhPolQ_K12n_42" 12 0 -2 2 20.6155281280883
"560" "KhPolQ_K12n_42!" 12 0 2 -2 20.6155281280883
"561" "KhPolQ_K12n_43" 12 0 0 0 28.2665880502051
"562" "KhPolQ_K12n_43!" 12 0 0 0 28.2665880502051
"563" "KhPolQ_K12n_44" 12 0 -2 2 17.464249196573
"564" "KhPolQ_K12n_44!" 12 0 2 -2 17.464249196573
"565" "KhPolQ_K12n_45" 12 0 0 2 13
"566" "KhPolQ_K12n_45!" 12 0 0 -2 13
"567" "KhPolQ_K12n_46" 12 0 0 0 13.8924439894498
"568" "KhPolQ_K12n_46!" 12 0 0 0 13.8924439894498
"569" "KhPolQ_K12n_47" 12 0 -2 2 20.0748598998847
"570" "KhPolQ_K12n_47!" 12 0 2 -2 20.0748598998847
"571" "KhPolQ_K12n_48" 12 0 0 0 17.058722109232
"572" "KhPolQ_K12n_48!" 12 0 0 0 17.058722109232
"573" "KhPolQ_K12n_49" 12 0 0 0 28.7576076890968
"574" "KhPolQ_K12n_49!" 12 0 0 0 28.7576076890968
"575" "KhPolQ_K12n_50" 12 0 -2 2 34.9714169000914
"576" "KhPolQ_K12n_50!" 12 0 2 -2 34.9714169000914
"577" "KhPolQ_K12n_51" 12 0 0 0 7.41619848709566
"578" "KhPolQ_K12n_51!" 12 0 0 0 7.41619848709566
"579" "KhPolQ_K12n_52" 12 0 2 -2 43.5775171390018
"580" "KhPolQ_K12n_52!" 12 0 -2 2 43.5775171390018
"581" "KhPolQ_K12n_53" 12 0 0 0 20.2731349327133
"582" "KhPolQ_K12n_53!" 12 0 0 0 20.2731349327133
"583" "KhPolQ_K12n_54" 12 0 4 -2 10.0498756211209
"584" "KhPolQ_K12n_54!" 12 0 -4 2 10.0498756211209
"585" "KhPolQ_K12n_55" 12 0 -2 2 39.255572852781
"586" "KhPolQ_K12n_55!" 12 0 2 -2 39.255572852781
"587" "KhPolQ_K12n_56" 12 0 0 0 7.54983443527075
"588" "KhPolQ_K12n_56!" 12 0 0 0 7.54983443527075
"589" "KhPolQ_K12n_57" 12 0 0 0 7.54983443527075
"590" "KhPolQ_K12n_57!" 12 0 0 0 7.54983443527075
"591" "KhPolQ_K12n_58" 12 0 4 -4 45.508241011931
"592" "KhPolQ_K12n_58!" 12 0 -4 4 45.508241011931
"593" "KhPolQ_K12n_59" 12 0 -4 6 10.4403065089106
"594" "KhPolQ_K12n_59!" 12 0 4 -6 10.4403065089106
"595" "KhPolQ_K12n_60" 12 0 -2 2 34.7994252826106
"596" "KhPolQ_K12n_60!" 12 0 2 -2 34.7994252826106
"597" "KhPolQ_K12n_61" 12 0 -2 2 34.7994252826106
"598" "KhPolQ_K12n_61!" 12 0 2 -2 34.7994252826106
"599" "KhPolQ_K12n_62" 12 0 0 0 28.5482048472404
"600" "KhPolQ_K12n_62!" 12 0 0 0 28.5482048472404
"601" "KhPolQ_K12n_63" 12 0 2 -2 15.9059737205869
"602" "KhPolQ_K12n_63!" 12 0 -2 2 15.9059737205869
"603" "KhPolQ_K12n_64" 12 0 -4 4 24.1453929352993
"604" "KhPolQ_K12n_64!" 12 0 4 -4 24.1453929352993
"605" "KhPolQ_K12n_65" 12 0 2 0 10.9087121146357
"606" "KhPolQ_K12n_65!" 12 0 -2 0 10.9087121146357
"607" "KhPolQ_K12n_66" 12 0 0 0 28.5482048472404
"608" "KhPolQ_K12n_66!" 12 0 0 0 28.5482048472404
"609" "KhPolQ_K12n_67" 12 0 6 -6 18.0831413200251
"610" "KhPolQ_K12n_67!" 12 0 -6 6 18.0831413200251
"611" "KhPolQ_K12n_68" 12 0 -6 6 12.369316876853
"612" "KhPolQ_K12n_68!" 12 0 6 -6 12.369316876853
"613" "KhPolQ_K12n_69" 12 0 0 0 25.6709953059869
"614" "KhPolQ_K12n_69!" 12 0 0 0 25.6709953059869
"615" "KhPolQ_K12n_70" 12 0 -2 2 28.0535202782111
"616" "KhPolQ_K12n_70!" 12 0 2 -2 28.0535202782111
"617" "KhPolQ_K12n_71" 12 0 -2 2 20.6155281280883
"618" "KhPolQ_K12n_71!" 12 0 2 -2 20.6155281280883
"619" "KhPolQ_K12n_72" 12 0 -4 4 34.2490875790874
"620" "KhPolQ_K12n_72!" 12 0 4 -4 34.2490875790874
"621" "KhPolQ_K12n_73" 12 0 2 -2 19.0525588832576
"622" "KhPolQ_K12n_73!" 12 0 -2 2 19.0525588832576
"623" "KhPolQ_K12n_74" 12 0 -8 8 17
"624" "KhPolQ_K12n_74!" 12 0 8 -8 17
"625" "KhPolQ_K12n_75" 12 0 2 -2 29.1719042916296
"626" "KhPolQ_K12n_75!" 12 0 -2 2 29.1719042916296
"627" "KhPolQ_K12n_76" 12 0 -4 4 18.6279360101972
"628" "KhPolQ_K12n_76!" 12 0 4 -4 18.6279360101972
"629" "KhPolQ_K12n_77" 12 0 -6 6 14.9331845230681
"630" "KhPolQ_K12n_77!" 12 0 6 -6 14.9331845230681
"631" "KhPolQ_K12n_78" 12 0 0 0 22.561028345357
"632" "KhPolQ_K12n_78!" 12 0 0 0 22.561028345357
"633" "KhPolQ_K12n_79" 12 0 -2 2 7.41619848709566
"634" "KhPolQ_K12n_79!" 12 0 2 -2 7.41619848709566
"635" "KhPolQ_K12n_80" 12 0 2 -2 23.388031127053
"636" "KhPolQ_K12n_80!" 12 0 -2 2 23.388031127053
"637" "KhPolQ_K12n_81" 12 0 -4 4 35.5668384875575
"638" "KhPolQ_K12n_81!" 12 0 4 -4 35.5668384875575
"639" "KhPolQ_K12n_82" 12 0 2 -2 13.7477270848675
"640" "KhPolQ_K12n_82!" 12 0 -2 2 13.7477270848675
"641" "KhPolQ_K12n_83" 12 0 -4 4 37.1348892552543
"642" "KhPolQ_K12n_83!" 12 0 4 -4 37.1348892552543
"643" "KhPolQ_K12n_84" 12 0 -2 2 22.0680764907139
"644" "KhPolQ_K12n_84!" 12 0 2 -2 22.0680764907139
"645" "KhPolQ_K12n_85" 12 0 0 0 23.259406699226
"646" "KhPolQ_K12n_85!" 12 0 0 0 23.259406699226
"647" "KhPolQ_K12n_86" 12 0 -2 2 36.7559518989782
"648" "KhPolQ_K12n_86!" 12 0 2 -2 36.7559518989782
"649" "KhPolQ_K12n_87" 12 0 0 0 19.0525588832576
"650" "KhPolQ_K12n_87!" 12 0 0 0 19.0525588832576
"651" "KhPolQ_K12n_88" 12 0 -6 6 42.3674403286297
"652" "KhPolQ_K12n_88!" 12 0 6 -6 42.3674403286297
"653" "KhPolQ_K12n_89" 12 0 -6 6 15.3297097167559
"654" "KhPolQ_K12n_89!" 12 0 6 -6 15.3297097167559
"655" "KhPolQ_K12n_90" 12 0 4 -4 27.1845544381364
"656" "KhPolQ_K12n_90!" 12 0 -4 4 27.1845544381364
"657" "KhPolQ_K12n_91" 12 0 -6 8 22.248595461287
"658" "KhPolQ_K12n_91!" 12 0 6 -8 22.248595461287
"659" "KhPolQ_K12n_92" 12 0 0 0 38.7685439499603
"660" "KhPolQ_K12n_92!" 12 0 0 0 38.7685439499603
"661" "KhPolQ_K12n_93" 12 0 -6 6 8.42614977317636
"662" "KhPolQ_K12n_93!" 12 0 6 -6 8.42614977317636
"663" "KhPolQ_K12n_94" 12 0 -4 4 25.8650343127551
"664" "KhPolQ_K12n_94!" 12 0 4 -4 25.8650343127551
"665" "KhPolQ_K12n_95" 12 0 2 -2 33.5111921602321
"666" "KhPolQ_K12n_95!" 12 0 -2 2 33.5111921602321
"667" "KhPolQ_K12n_96" 12 0 -6 6 6.85565460040104
"668" "KhPolQ_K12n_96!" 12 0 6 -6 6.85565460040104
"669" "KhPolQ_K12n_97" 12 0 0 0 14.5945195193264
"670" "KhPolQ_K12n_97!" 12 0 0 0 14.5945195193264
"671" "KhPolQ_K12n_98" 12 0 -4 4 32.8785644455472
"672" "KhPolQ_K12n_98!" 12 0 4 -4 32.8785644455472
"673" "KhPolQ_K12n_99" 12 0 -2 2 47.9478883789474
"674" "KhPolQ_K12n_99!" 12 0 2 -2 47.9478883789474
"675" "KhPolQ_K12n_100" 12 0 -6 6 39.3827373350304
"676" "KhPolQ_K12n_100!" 12 0 6 -6 39.3827373350304
"677" "KhPolQ_K12n_101" 12 0 0 0 50.0099990001999
"678" "KhPolQ_K12n_101!" 12 0 0 0 50.0099990001999
"679" "KhPolQ_K12n_102" 12 0 -4 4 11.6189500386223
"680" "KhPolQ_K12n_102!" 12 0 4 -4 11.6189500386223
"681" "KhPolQ_K12n_103" 12 0 -6 6 15.9687194226713
"682" "KhPolQ_K12n_103!" 12 0 6 -6 15.9687194226713
"683" "KhPolQ_K12n_104" 12 0 4 -4 25.1594912508182
"684" "KhPolQ_K12n_104!" 12 0 -4 4 25.1594912508182
"685" "KhPolQ_K12n_105" 12 0 -6 8 11.7898261225516
"686" "KhPolQ_K12n_105!" 12 0 6 -8 11.7898261225516
"687" "KhPolQ_K12n_106" 12 0 0 0 28.3019433961698
"688" "KhPolQ_K12n_106!" 12 0 0 0 28.3019433961698
"689" "KhPolQ_K12n_107" 12 0 -6 6 13.1529464379659
"690" "KhPolQ_K12n_107!" 12 0 6 -6 13.1529464379659
"691" "KhPolQ_K12n_108" 12 0 -4 4 24.2693221990232
"692" "KhPolQ_K12n_108!" 12 0 4 -4 24.2693221990232
"693" "KhPolQ_K12n_109" 12 0 2 -2 34.8855270850248
"694" "KhPolQ_K12n_109!" 12 0 -2 2 34.8855270850248
"695" "KhPolQ_K12n_110" 12 0 -4 6 9.21954445729289
"696" "KhPolQ_K12n_110!" 12 0 4 -6 9.21954445729289
"697" "KhPolQ_K12n_111" 12 0 -2 2 31.859064644148
"698" "KhPolQ_K12n_111!" 12 0 2 -2 31.859064644148
"699" "KhPolQ_K12n_112" 12 0 -4 4 27.258026340878
"700" "KhPolQ_K12n_112!" 12 0 4 -4 27.258026340878
"701" "KhPolQ_K12n_113" 12 0 4 -4 18.4661853126194
"702" "KhPolQ_K12n_113!" 12 0 -4 4 18.4661853126194
"703" "KhPolQ_K12n_114" 12 0 -6 6 23.0867927612304
"704" "KhPolQ_K12n_114!" 12 0 6 -6 23.0867927612304
"705" "KhPolQ_K12n_115" 12 0 2 -2 6.2449979983984
"706" "KhPolQ_K12n_115!" 12 0 -2 2 6.2449979983984
"707" "KhPolQ_K12n_116" 12 0 2 -2 25
"708" "KhPolQ_K12n_116!" 12 0 -2 2 25
"709" "KhPolQ_K12n_117" 12 0 -4 4 34.2490875790874
"710" "KhPolQ_K12n_117!" 12 0 4 -4 34.2490875790874
"711" "KhPolQ_K12n_118" 12 0 2 0 6.40312423743285
"712" "KhPolQ_K12n_118!" 12 0 -2 0 6.40312423743285
"713" "KhPolQ_K12n_119" 12 0 -4 2 6.40312423743285
"714" "KhPolQ_K12n_119!" 12 0 4 -2 6.40312423743285
"715" "KhPolQ_K12n_120" 12 0 2 -4 7
"716" "KhPolQ_K12n_120!" 12 0 -2 4 7
"717" "KhPolQ_K12n_121" 12 0 0 -2 2.64575131106459
"718" "KhPolQ_K12n_121!" 12 0 0 2 2.64575131106459
"719" "KhPolQ_K12n_122" 12 0 -2 2 37.7756535350482
"720" "KhPolQ_K12n_122!" 12 0 2 -2 37.7756535350482
"721" "KhPolQ_K12n_123" 12 0 -4 4 51.4295634824952
"722" "KhPolQ_K12n_123!" 12 0 4 -4 51.4295634824952
"723" "KhPolQ_K12n_124" 12 0 2 0 8.88819441731559
"724" "KhPolQ_K12n_124!" 12 0 -2 0 8.88819441731559
"725" "KhPolQ_K12n_125" 12 0 -4 4 32.8785644455472
"726" "KhPolQ_K12n_125!" 12 0 4 -4 32.8785644455472
"727" "KhPolQ_K12n_126" 12 0 -2 2 47.9478883789474
"728" "KhPolQ_K12n_126!" 12 0 2 -2 47.9478883789474
"729" "KhPolQ_K12n_127" 12 0 -2 2 37.7756535350482
"730" "KhPolQ_K12n_127!" 12 0 2 -2 37.7756535350482
"731" "KhPolQ_K12n_128" 12 0 -4 4 51.4295634824952
"732" "KhPolQ_K12n_128!" 12 0 4 -4 51.4295634824952
"733" "KhPolQ_K12n_129" 12 0 2 0 8.88819441731559
"734" "KhPolQ_K12n_129!" 12 0 -2 0 8.88819441731559
"735" "KhPolQ_K12n_130" 12 0 0 0 23.259406699226
"736" "KhPolQ_K12n_130!" 12 0 0 0 23.259406699226
"737" "KhPolQ_K12n_131" 12 0 -2 2 36.7559518989782
"738" "KhPolQ_K12n_131!" 12 0 2 -2 36.7559518989782
"739" "KhPolQ_K12n_132" 12 0 0 0 19.0525588832576
"740" "KhPolQ_K12n_132!" 12 0 0 0 19.0525588832576
"741" "KhPolQ_K12n_133" 12 0 -6 6 42.3674403286297
"742" "KhPolQ_K12n_133!" 12 0 6 -6 42.3674403286297
"743" "KhPolQ_K12n_134" 12 0 -6 6 15.3297097167559
"744" "KhPolQ_K12n_134!" 12 0 6 -6 15.3297097167559
"745" "KhPolQ_K12n_135" 12 0 4 -4 27.1845544381364
"746" "KhPolQ_K12n_135!" 12 0 -4 4 27.1845544381364
"747" "KhPolQ_K12n_136" 12 0 -6 8 22.248595461287
"748" "KhPolQ_K12n_136!" 12 0 6 -8 22.248595461287
"749" "KhPolQ_K12n_137" 12 0 0 0 38.7685439499603
"750" "KhPolQ_K12n_137!" 12 0 0 0 38.7685439499603
"751" "KhPolQ_K12n_138" 12 0 -6 6 8.42614977317636
"752" "KhPolQ_K12n_138!" 12 0 6 -6 8.42614977317636
"753" "KhPolQ_K12n_139" 12 0 -4 4 24.4744765010408
"754" "KhPolQ_K12n_139!" 12 0 4 -4 24.4744765010408
"755" "KhPolQ_K12n_140" 12 0 -2 2 39.3573373083089
"756" "KhPolQ_K12n_140!" 12 0 2 -2 39.3573373083089
"757" "KhPolQ_K12n_141" 12 0 0 0 22.1585198061603
"758" "KhPolQ_K12n_141!" 12 0 0 0 22.1585198061603
"759" "KhPolQ_K12n_142" 12 0 -2 2 15.1986841535707
"760" "KhPolQ_K12n_142!" 12 0 2 -2 15.1986841535707
"761" "KhPolQ_K12n_143" 12 0 -4 2 6.2449979983984
"762" "KhPolQ_K12n_143!" 12 0 4 -2 6.2449979983984
"763" "KhPolQ_K12n_144" 12 0 2 -2 26.4764045897475
"764" "KhPolQ_K12n_144!" 12 0 -2 2 26.4764045897475
"765" "KhPolQ_K12n_145" 12 0 0 0 8.88819441731559
"766" "KhPolQ_K12n_145!" 12 0 0 0 8.88819441731559
"767" "KhPolQ_K12n_146" 12 0 2 -2 16.583123951777
"768" "KhPolQ_K12n_146!" 12 0 -2 2 16.583123951777
"769" "KhPolQ_K12n_147" 12 0 -2 2 26.4007575648882
"770" "KhPolQ_K12n_147!" 12 0 2 -2 26.4007575648882
"771" "KhPolQ_K12n_148" 12 0 4 -6 6.85565460040104
"772" "KhPolQ_K12n_148!" 12 0 -4 6 6.85565460040104
"773" "KhPolQ_K12n_149" 12 0 4 -4 4.35889894354067
"774" "KhPolQ_K12n_149!" 12 0 -4 4 4.35889894354067
"775" "KhPolQ_K12n_150" 12 0 -4 4 19.6214168703486
"776" "KhPolQ_K12n_150!" 12 0 4 -4 19.6214168703486
"777" "KhPolQ_K12n_151" 12 0 -2 2 34.6842903920492
"778" "KhPolQ_K12n_151!" 12 0 2 -2 34.6842903920492
"779" "KhPolQ_K12n_152" 12 0 0 0 23.9791576165636
"780" "KhPolQ_K12n_152!" 12 0 0 0 23.9791576165636
"781" "KhPolQ_K12n_153" 12 0 -8 8 5
"782" "KhPolQ_K12n_153!" 12 0 8 -8 5
"783" "KhPolQ_K12n_154" 12 0 2 -2 16.2172747402269
"784" "KhPolQ_K12n_154!" 12 0 -2 2 16.2172747402269
"785" "KhPolQ_K12n_155" 12 0 -4 4 31.3209195267317
"786" "KhPolQ_K12n_155!" 12 0 4 -4 31.3209195267317
"787" "KhPolQ_K12n_156" 12 0 -4 4 11.6189500386223
"788" "KhPolQ_K12n_156!" 12 0 4 -4 11.6189500386223
"789" "KhPolQ_K12n_157" 12 0 -2 2 26.2488094968134
"790" "KhPolQ_K12n_157!" 12 0 2 -2 26.2488094968134
"791" "KhPolQ_K12n_158" 12 0 0 0 32.9696830436691
